مية في المية قطن .	ASW
كنت عايز اغير الأوضة على المحيط . فيه تكلفة زيادة ؟	ASW
بكام إيجار نص يوم للوح ؟	ASW
عشرة نوفمبر .	ASW
مذاقه حلو جداً .	ASW
إحنا هنطير إمتى ؟	ASW
إزاي خليت السواق يعرف لما كنت عايز تنزل ؟	ASW
اربعة وعشرين دولار . إنت عايز اكتر ؟	ASW
أنا حجزت في طوكيو من شهر .	ASW
أنا بشكرك من كل قلبي .	ASW
هو انا المفروض أنزل هنا علشان أروح مركز روكيفيلير ؟	ASW
لو سمحت قيس مقاس الجزمة بتاعتي .	ASW
ده روعة .	ASW
ممكن تطلع معايا في ميعاد غرامي ؟	ASW
لو سمحت نضف البالطو ده .	ASW
كنت عايز آجر لنش .	ASW
فين قسم الحريم ؟	ASW
ده مبيشملش قهوة ؟	ASW
هو كان في مجال ايه قبل كدة ؟	ASW
ينعل ابو كدة . ينعل ابو كدة . ينعل ابو كدة . انا اتعودت على وشها .	ASW
هو انا المفروض أدفع فلوس زيادة لما أدخل مبنى ؟	ASW
الجرح بتاعي بيألم .	ASW
فين المحطة ؟	ASW
عندي قشعريرة .	ASW
تلات تيام .	ASW
مش عايز واحد ضخم .	ASW
هيبقى فيه تاخير بسيط .	ASW
ايه الفرق بين الفنادق دي ؟	ASW
ده كان عظيم . متشكر .	ASW
عندك أي حاجة أطول شوية ؟	ASW
تاريخ إنتهاء الصلاحية في مارس الف تسعماية تسعة وتسعين .	ASW
فيه كازينوهات حلوة هنا ؟	ASW
خد فلوس أقلام الحبر . فاتورة بمية دولار .	ASW
فين قسم السيدات ؟	ASW
من فين أقدر أركب مركب ؟	ASW
صحابي اتعورو .	ASW
شكلك كويس .	ASW
ممكن لو سمحت تظبطلي شنبي ؟	ASW
مقدرش ابيع ده من غير روشتة .	ASW
ممكن احجز خمس تذاكر مع بعض في نفس الصف ؟	ASW
ايه العربية اللي ممكن تدي اميال احسن ؟	ASW
انت مش هتاخد تخفيض لو عملت ايه .	ASW
ممكن تفتح الشنطة دي ، لو سمحت ؟ إنت معاك ايه هنا ؟	ASW
كنت عايز اعمل مكالمة دولية لفندق هيلتون في بوسطن .	ASW
خلي بالك ، السقف واطي .	ASW
أنا مش اشوف الشاشة كويس من هنا . ممكن أغير الكراسي شوية ؟	ASW
انا زرت جريت لايكس لاول مرة .	ASW
في حاجة غلط فى ماكينة البيه دي .	ASW
انا محتاج دكتور .	ASW
هيً ليها قد ايه في المملكة المتحدة ؟	ASW
المعجبين بجماعة الطليعة اللي زيك هيحبو رسومات الهيبز وموسيقى الشوارع .	ASW
إمتى ؟	ASW
إنت شايف المبنى الابيض ، صح ؟ ده قدام المبنى ده .	ASW
الشعب الياباني مبيخدوش اجازات طويلة .	ASW
انا حاسس انك بتبحلق فيا . دي أول مرة تشوف فيها واحد ياباني ؟	ASW
طريه ايه اللي يويديني للبوسطة المركزية ؟	ASW
فين جراش جرايهويند في المدينة دي ؟	ASW
بس مش المطاعم اليابانية غالية في كيوتو ؟	ASW
متهيئلى ده عالي شوية بالنسبالي .	ASW
كنت عايز تقييم الكتاب .	ASW
ممكن أشتري تذكرة مترو من فين ؟	ASW
أنا هاخد كراسي بيزنس كلاس ، مش صح ؟	ASW
كام أجرة التاكسي من الفندق للمحطة ؟	ASW
ممكن اخد ده وده ، لو سمحت ؟	ASW
بيقولو ان اليابان بلد غنية جداً .	ASW
في اي أوض فاضية في عربية النوم ؟	ASW
دي هدية لواحد صاحبي .	ASW
التلج بيخلي الطريق بيزحلق .	ASW
انا مش لاقي الكاميرا بتاعتي .	ASW
عندك اي حاجة عايزتوضحها ؟	ASW
مشفتش بالطو ازرق ؟ انا حطيته على الكرسي .	ASW
أنا من طوكيو .	ASW
كنت عايز كريم غسيل ريفلون .	ASW
انا عندي كام حاجة للغسيل .	ASW
انا هاخد هوت شوكوليت .	ASW
إحنا بنحاول نظبط علشان ننضفلك أوضتك .	ASW
مخصوص ، لو سمحت .	ASW
بكام لغاية فندق سي ؟	ASW
كنت عايزاحجز طربيزة لاتنين الساعة سبعة ، لو سمحت .	ASW
كنت عايز كريم ليلي .	ASW
ممكن تلفيلي دي لفة هدايا ؟	ASW
تلاتة وربع .	ASW
أنا بخطط أني ابعت فواتير إحتياجاتي الضرورية ، فلوسمحت قولي عنوان واسم الشخص المسئول .	ASW
عندك من دول بنفس الشكل بس بكعوب اعلى ؟	ASW
كنت عايز بلوفر لولد عنده عشر سنين .	ASW
خدني لطريق آبي ، لو سمحت .	ASW
أنا متأكد انا حاجز .	ASW
أنا هبعتهولك ، فاستنى هنا لو سمحت .	ASW
أنا عندي صداع خفيف .	ASW
أنا استمتعت بالأكل مية مية .	ASW
لا ، أقعد واستنى لو سمحت . انا هرجعلك على طول .	ASW
ممكن ترسملي خريطة ، لو سمحت ؟	ASW
أنا اتثبت فى شاطئ واي مانولا . تعالالي حالاً لو سمحت .	ASW
أيه رايك في مية دولار ؟	ASW
كنت عايز ده علبة .	ASW
عايز أقدم علشان إعادة إصدار .	ASW
الحكومة بتدعم تطوير الصناعات .	ASW
هو أكتر من خمسين سنة ، متهيئلي .	ASW
معاك أي خرايط بسيطة للمدينة ؟	ASW
القطر هيوصل امتى سان دييجو ، لو سمحت ؟	ASW
كنت عايز ابص بصة على الصندوق بتاعك .	ASW
كنت عايز شامبو .	ASW
انا قاعد في فندق الهيلتون .	ASW
حاسس اني مش كويس وهيغمى عليا .	ASW
بس انا معايا معاها ميعاد الساعة اتنين .	ASW
هي العربية دي بتروح إدنبره ؟	ASW
ايوة ، لوسمحت إملى الفورمة دي .	ASW
بتدفع كام للوزن الزيادة ؟	ASW
المفروض اعمل تشيك اوت امتى ؟	ASW
أنا فهمت .	ASW
انا هاتصل بواحد .	ASW
العربية جاتلي من جنب التقاطع .	ASW
ده صندوق الموسيقى .	ASW
فين المنطقة دي ؟	ASW
فيه اتوبيس بيعمل جولة في المدينة ؟	ASW
هنبتدي إمتى ؟	ASW
تمام ، لو انت عايز الحجم الكتوسط ممكن نقدملك ميركري سابل ، مشي كدة ؟	ASW
انت خدتلك كدمة في العضلة .	ASW
بس اإنت لازم توعدني انك تضرب الكورة ، مش أنا . ماشي ؟	ASW
تبعد قد ايه ؟	ASW
ممكن استلف شوية بياضات ؟	ASW
الشنطة دي معمولة من جلد ايه ؟	ASW
انا معتقدش ان السكينة دي نضيفة . ممكن تجيبلي واحدة تانية ؟	ASW
انا اشتريته من لحظة ، إنت هتغيره علشان دي ؟	ASW
فرانكلي اللي بيتكلم . أنا مش موافق على كدة .	ASW
هو ده الطريق الصح للمحطة الرئيسية ؟	ASW
مركب بمرشد ، لو سمحت .	ASW
كنت عايز اطلب بدلة غامقة ليا .	ASW
الشمسية دي هتقوم بعمل العصاية .	ASW
لو سمحت وريني الباسبور بتاعك .	ASW
في اي مكان بياخد غسيل ايام الحد ؟	ASW
اتنين برجر بالجبنة ، لو سمحت .	ASW
أنهي اتوبيس بيروح لميامي ؟	ASW
بس ضروري متديش بقشيش .	ASW
ممكن تشوف واحد في قاعة كارنيجي .	ASW
انا مش معايا شهادة .	ASW
أيه تخصص البيت ؟	ASW
كنت عايز احجز ميعاد عند الدكتور .	ASW
انت معندكش مانع اجي عندك ؟	ASW
باين عليه محتاج يتحسن .	ASW
فين المترو ؟	ASW
عندك واحد منه اصغر شوية ؟	ASW
ممكن اجيب إسبرين من فين ؟	ASW
دى أقل حاجة ؟	ASW
لو سمحت إديني تصريح بمرور اسبوع .	ASW
ده زميلي .	ASW
نوعه ايه البنزين ده ؟ ممتاز وعادي ومنقى ؟	ASW
خد واحد اهو .	ASW
شكله هيجيني برد .	ASW
انا عايز تعبان البحر مشوي بصوص مخصوص على طبق رز كبير .	ASW
هو قالي " تعالى نحتفل " وراح واخدني على البار . هو قالي انه رايح يعمل تليفون ومرجعش تاني وانا اتدبست في فاتورة كبيرة .	ASW
الجالون من ده بكام ؟	ASW
انا كان معايا الباسبور و كارت البنك في الشنطة بتاعتي .	ASW
الحجز الساعة سبعة ، باسم مانوي .	ASW
مش عايز كوباية شاي ؟	ASW
فيه دكتور في الفندق او واحد تعرفه ؟	ASW
هو دايما بيشتري من شارع بوند .	ASW
جورنان انجليزي ، لو سمحت .	ASW
فيه اي مكان بتتعزف فيه موسيقى الريف ؟	ASW
فيه منه صوف تاني ؟	ASW
بكام الصفحة الواحدة ؟	ASW
تمام ، دوس تسعة زيرو زيرو واحد ، وبعد كدة كود البلد ورقم التليفون .	ASW
ممكن كولا دايت ؟	ASW
ممكن أعمل طلبية ؟	ASW
احنا استمتعنا بالسواقة . متشكرين .	ASW
كل الشعب الياباني حوالي مية وتلاتين مليون .	ASW
كنت عايز آجر شمسية .	ASW
ايوة ، كنت عايز اتصل على حساب اللى هتصل بيه .	ASW
محفظة فيها مية دولار وكارتين بنك .	ASW
المية سخنة خالص .	ASW
أنت هنا .	ASW
مستبعد خالص .	ASW
معدتي بتوجعني بعد ماباكل .	ASW
الله ، ده مكان رائع .	ASW
هو ممكن يكون عنده إنصمام هوائي .	ASW
إنت قررت ؟	ASW
لو إنت عايز ، ممكن نستريح هنا .	ASW
متقدرش تغير شغلك بسهولة .	ASW
ايه المحطة اللي جاية ؟	ASW
قشطة ، بس مش في المدرجات المفتوحة . إنهاردة حر خالص .	ASW
انا لسة حاسس نفسي عايز ارجع .	ASW
انا مش عايز حاجة ضخمة .	ASW
بص ، لو سمحت .	ASW
الحساب ، لو سمحت . انتو بتقبلو فيزة ؟	ASW
إنهاردة هروح أشوف الحي الصيني ده عامل إزاي .	ASW
اتنين زيرو اتنين تسعة تلاتة تسعة ستة سبعة زيرو زيرو .	ASW
كنت عايز أخلع سناني .	ASW
كنت عايز شنطة مستحضرات التجميل .	ASW
افين اقدر اشوف رواية شبح الاوبرا ؟	ASW
كنت عايز اشتري هدايا تذكارية لصحابي . ممكن تنصحني بحاجة ؟	ASW
بطئ اكتر ، لو سمحت .	ASW
مقلي على الجنبين ، لو سمحت .	ASW
انا هبقى جاهز بعد بكرة بليل .	ASW
ده معمول من قطن ؟	ASW
هشوف ايه في الجولة دي ؟	ASW
ايوة ، انت لازم تشرب مشروب على الاقل .	ASW
بكام في اليوم ؟	ASW
كنت عايز سي دي .	ASW
فيه رحلات الخطوط الجوية اليابانية وأول نيبون ودول بيمشو الساعة حيداشر إلا خمسة . بس للأسف الرحلتين مليانين .	ASW
ده يناسبني جداً .	ASW
ممكن ناخد طربيزة لخمسة ؟	ASW
هيً مبتعرفش انجليزي خالص .	ASW
ممكن تخلي بالك منها من الساعة تسعة الصبح لغاية حوالي تلاتة ؟	ASW
بكام البريد الجوي لغاية اليابان ؟	ASW
الباب اتقفل عليا انا وبره . ممكن تفتحلي اباب ، لو سمحت .	ASW
ايه افضل جولة اشوف فيها احسن الاماكن المعروفة ؟	ASW
لا ، حضرتك . بعد الضهر كله محجوز . بس بكرة ماشي .	ASW
انا هروح اسأل البواب على الأجرة الصح .	ASW
انا حقيقي ، متأسف .	ASW
إحنا عندينا حفلة يوم الجمعة بليل . متيجي معانا ؟	ASW
تمام . أوضتك تسعة زيرو تمانية ، يا أنسة . إتفضلي مفتاحك .	ASW
لمؤاخذة ، ظابط ؟	ASW
هو القطر ده بيروح على إيدنبره مباشرة ؟	ASW
هو ده يبقى جوه الاعفا من الضرايب ؟	ASW
طلعلي الحاجات المهة بتاعتي برة ، لو سمحت .	ASW
هي الرحلات السياحية بتبقى زحمة قد ايه ؟	ASW
كنت عايز اشتري شوية هدايا تذكارية . في محل مناسب قريب من هنا ؟	ASW
هيفضل فاتح لغاية امتى ؟	ASW
هو برة دلوقتي .	ASW
مايومي ، ممكن تملى الورقة دي وتوقعها ؟	ASW
إتفضل واحد ، حضرتك .	ASW
اما معايش شنط اعمل بيها تشيك ان .	ASW
انا هنا في مهمة إعلامية .	ASW
انت عندك افلام الصيف ؟	ASW
إمتى القطر اللي جاي لواشنطن دي سي ؟	ASW
انا هكون راجع اليابان الاتنين اللي جاي .	ASW
ممكن اخد خريطة المترو ؟	ASW
هيً سواقة طويلة ؟	ASW
ممكن تبدلي ده بواحد جديد ؟	ASW
فردين .	ASW
انا مش مرتاح . ممكن ارجع الكرسي بتاعي ؟	ASW
اتناشر إلا ربع الصبح .	ASW
ممكن تقولي على مطعم مشهور بين الشباب ؟	ASW
عربيته كانت ماشية بأقصى سرعة .	ASW
انا هغير قوطورات كام مرة علشان اروح هناك ؟	ASW
كدة تمام ؟ خليني ابص تاني . مم ، معلش انا اسف جدا ، يا أنسة تاكانو . دي غلطتنا إحنا . دي فاتورتك الجديدة . ممكن تمضي هنا ، لو سمحتي ؟	ASW
فيه باقي خمسة دولار ، لو سمحت .	ASW
السدادة بتاعة البانيو مش قافلة على الأخر .	ASW
ده حاجة بسيطة من تقديري .	ASW
انت هتملى الفورمة دي ؟	ASW
انت عندك توكيلات ايه ؟	ASW
الكعوب عالية خالص بالنسبالي .	ASW
انت ليك قد ايه قاعد في باريس ؟	ASW
ممكن طوابع بوستة لتلات كروت هبعتهم بالبريد الجوي لليابان ؟	ASW
ده بيستهجى كدة ج - و - ر - و - ه .	ASW
تحب تشرب حاجة ؟	ASW
مدد هنا .	ASW
خليه تلغراف مستعجل ، لو سمحت .	ASW
على كلام النشرة الجوية ، هتمطر تلج بكرة .	ASW
كنت عايز كورة .	ASW
طبعاً . إحنا هنبقى مبسوطين ان إحنا نعمل كدة .	ASW
ياه ه ، كتب ماليزي هزلي . أنا هشتري واحد علشان اروح بيه البيت استخدمه نقتح بيه كلام .	ASW
طريق النجاح لجنمياكو ، صح ؟	ASW
انا معايا حوالي الفين وخمسماية دولار بالين الياباني .	ASW
ايوة ، إحنا بنعمل . أنا هوريك عينة .	ASW
كنت عاوز حبوب منومة .	ASW
انا هكون هنا لغاية يوم تسعة . يا ريت تقبض على المجرم في اقرب وقت ممكن .	ASW
أنا متاكد المجرم قربي من هنا .	ASW
عشر طوابع لو سمحت .	ASW
أنا عندي إالتهاب في الحلق .	ASW
كنت عايز شوية هدايا تذكارية من نيويورك .	ASW
انا همشي . ممكن تبعتلي شيال ؟	ASW
ساعتي وقفت .	ASW
اه ، كدة ؟ هو انت بتحبها ازاي ؟	ASW
إحنا بنفتح الساعة تسعة الصبح .	ASW
كنت عايز كتاب تلوين .	ASW
متهيئلى انا حاسس انه عندي دوران الجو .	ASW
هو انا لازم اروح لبنك ياباني ؟	ASW
انت لازم تغير الفلوس في البنك .	ASW
فاضل وقت كتير على تسجيل الخروج ؟	ASW
جوزك واحد من احسن زباينا .	ASW
متعرفش دكتور سنان كويس ؟	ASW
اه . انت لازم تبلغ القنصلية دلوقتي حالاً .	ASW
مرجوج ، مش مضروب .	ASW
في ناس كتير بتروح البحر في الموسم .	ASW
وزني حوالي ماية وخمسين رطل .	ASW
هو المفروض انا اتنقل فين ؟	ASW
فين مكتب الحاجات الضايعة ؟	ASW
مفيش اتوبيس بيروح هنكا على طول ؟	ASW
هو انا محتاج علاج خاص ؟	ASW
ده هيبقى دفع ولا على الحساب ؟	ASW
هتاخد وقت قد ايه لغاية الفيزة بتاعتي متطلع ؟	ASW
فين الحمامات ؟	ASW
كل الكمية المطلوبة متين تلاتة واربعين جنيه ، يا مدام .	ASW
دي هدية . ممكن تلفهالي في ورق هدايا حلو ؟	ASW
ايه المنظر ده .	ASW
ايوة . إحنا عندينا حجز ليك .	ASW
لمؤاخذة ، بس كنت عايز اروح الفندق بتاعي في المدينة بالاتوبيس . أقدرأخد اتوبيس من فين ؟	ASW
دي أوضة اتنين زيرو واحد . كنت عاوز اطلب فطار بكرة .	ASW
وبعدين خلينا نحشيها من جوه .	ASW
تحب شعرك اعملهولك إزاي انهاردة ؟	ASW
ممكن تقوله بكلمات تانية ؟	ASW
انا هدبر الموضوع مهما كان اللي معاك .	ASW
أحنا عايزين طربيزة قريبة من المسرح .	ASW
أنا كويس . تمام ، أنت رايح حتة ؟	ASW
ده أرتفاعه ألفين وربعماية متر .	ASW
أدخل . لو سمحت حطه على الطربيزة هناك .	ASW
لو سمحت ألغيلى كارت الرقم بتاعى .	ASW
معلش ، كلهم أتباعوا ، بس أحنا هنجيب منهم خلال يومين .	ASW
أنا مش معايا ميعاد ، بس الموضوع مستعجل .	ASW
ده معمول بطريقة مش كويسة .	ASW
الأسانسير فين ؟	ASW
معاك بانفليت للمناسبات ؟	ASW
فين مدخل المترو ؟	ASW
أنا ضيعت تذكرة الطيران بتاعتى .	ASW
متقدرش تقعد هنا فى الاجازة ؟	ASW
اه ، أنا زعلان جدآ إنى زعلتك .	ASW
فيه حمام عمومى قريب من هنا ؟	ASW
أيه المجمل ؟	ASW
كده كويس قوى . دلوقتى للاسئلة ، لو سمحت .	ASW
معاك أى فكة لماكنة الركنة ؟	ASW
ألف شمال ؟	ASW
سعر رائع ، مش كدة ؟	ASW
أنت لازم تاخده تسعه وتسعين مرة فى اليوم ، قبل الأكل .	ASW
أنا بحبه .	ASW
كنت عايز حامل ثلاثي .	ASW
عظيم . كنت بدور على تاكسى ، بس كدة أحسن .	ASW
بالطو جامد . ده بريطانى ؟	ASW
أنا عايز أروح مركز هارفارد . ممكن تقولى لما توصل هناك ؟	ASW
أتنين كبار و عيلين ، لو سمحت .	ASW
أيه السعر ؟	ASW
ستار وورز حقق أعظم نجاح فى ألف تسعماية أربعة وتمانين .	ASW
فين المكان اللى مش مسموح فيه التدخين ؟	ASW
ده " ت " زى اللى فى توم ، أيوه معايا هنا ، يا تارو .	ASW
ده لأيه ؟	ASW
بتقبل أى نوع من كروت البنك ؟	ASW
أنا معايا وقت كتير .	ASW
طيب ، ده ميعاد الغدا . تحب تناقش ده أحنا وبنتغدا ؟	ASW
أزيك ، أنا أسمى أودا . أنا عندى حجز الليلة ، هاجى متأخر شوية . فلو سمحت متلغيش حجزى .	ASW
العروض دى قوية ؟	ASW
بيقولوا أن الأنفلونزا منتشرة هناك .	ASW
جوة .	ASW
معلش . أحنا مليانين لغاية بكرة باليل .	ASW
أنا مع أصحابى .	ASW
على كلام جورو ، الأستاذ يامادا عنده عيلين .	ASW
كنت عايز أعدي على برج لندن .	ASW
لوسمحت أربط حزام الكرسى بتاعك .	ASW
ده مشغول .	ASW
عندك سى فود ؟	ASW
ده مكلف جداً .	ASW
حابب اعمل كدة . بس للأسف مقدرش أعمل كدة المرة دي .	ASW
طيب ، أنا لسة معرفش ، بس بالتأكيد هحاول .	ASW
لو سمحت أستخدم أوضة البروفة هناك .	ASW
تسعين دولار لتذكرة الروحة . هتدفع فلوس ولا بالكارت ؟	ASW
أزاى الأبهات اليابنين بيربوا عيالهم ؟ هما بيشدوا على عيالهم ؟	ASW
ممكن تقولى ساعات العمل ؟	ASW
معدتي بتألمني جامد .	ASW
ممكن نبتدى لعب لما يخلصو ؟	ASW
سكان اليابان حوالى ماية وعشرين مليون .	ASW
إملى النقط دول في كارت التسجيل .	ASW
ممكن أخد حاجتى ؟	ASW
عندك إيشارب حرير ؟ أنا بدور على هدية لمراتى .	ASW
أحنا هنجيبه دلوقتى . رقم أوضتك كام ؟	ASW
كنت عايز أسافر من شنغهاى لهاواى بالسفينة .	ASW
ممكن يبقى معاك جاهز على بكرة الساعة خمسة العصر ؟	ASW
تأخد عشر دقايق مشى .	ASW
قبل منخلص ، ممكن تديني دقايق ؟	ASW
سكوتش ومية ، لوسمحت . عندك أى حاجة نمزمز بيها ؟	ASW
أطفى النور ده أزاى ؟	ASW
هو مشغول خالص أنهاردة ؟	ASW
كنت عايز خيط .	ASW
أدينى شهادة صحية ، لوسمحت .	ASW
كنت عايزك تعملها أقصر إنش من هنا .	ASW
أنا حاسس نفسى مش كويس . لوسمحت أدينى دوا .	ASW
ممكن أخد جريدة يابانية ، لوسمحت ؟	ASW
تمام ، ممكن أوصل العربية في اي حتة ؟ وايه تكلفة التوصيل ؟	ASW
أنهى أتوبيس بيروح لوسط البلد ؟	ASW
فيه أي اكسبريس رايح بوسطن ؟	ASW
لو سمحت تبقى صديق المراسلة بتاعى .	ASW
أنا متحمس جدآ ، أنا مش عارف أقعد على بعضى .	ASW
ممكن أنزل عند فندق الهليتون ؟	ASW
أنا عايزك تشيلها .	ASW
أمشى شمال على طول فى الشارع ده وخد أول يمين .	ASW
كنت عايز أعرف أنى ممكن أشحن مجموعة الأطباق دى لطوكيو .	ASW
كنت عايز مقويات للجسم .	ASW
فيه أى أكل حاو و مشطشط ؟	ASW
هو قريب أمشيه ؟	ASW
ممكن تدينى ملح ؟	ASW
كنت عايز أروح وال ستريت . أروح هناك أزاى ؟	ASW
التمرين أكثر من اللازم هيأزيك .	ASW
للأفطار ، والضرائب ، ومصاريف الخدمة ، هيبقى خمسة وأربعين دولار لكل واحد فى الليلة .	ASW
ممكن تصلحى ده ؟	ASW
مساء الخير . أزيك .	ASW
أنا مش لاقى الشنط بتاعتك .	ASW
أمشى على طول . لو سمحت .	ASW
هى الماية هنا ينفع تتشرب ؟	ASW
أوه ، خلص . أتنين دولار كفاية .	ASW
ممكن تغيرى الفستان ده بواحد مقاسه أكبر ؟	ASW
طيب ، يلا بينا . أنا هساعدك فى الواجب بتاعك بعد ما نأكل شوية بيتزا .	ASW
أيوه ، يأستاذ تاناكا . فيه رسالتين ليك .	ASW
ده مينسبنيش .	ASW
بكره يوم تانى .	ASW
أقدر أساعدك . أنت عايز فيتامين سى ؟	ASW
محفظتى أتنشلت من جيبى فى القطر .	ASW
ده بعيد خالص . أنت أحسنلك تاخد تاكسى .	ASW
كنت عايز كرسى جنب الممر ، لو سمحت .	ASW
أنا عايش فى شقة بتمانين ألف ين فى الشهر .	ASW
ممكن أقاطعكم ؟	ASW
لمؤاخذة ، لو معندكش مانع ممكن تغير الكراسى معايا ؟	ASW
أيوه ، طبعا .	ASW
أمشى على طول لغاية الناصية وأحود شمال عند إشارة المرور .	ASW
كنت عايز أحط حاجتى الغالية فى خزنة الفندق .	ASW
أيوة ، بس أتاكد أنه معاك تذكرتك .	ASW
يادوب ناس قليلين اللى هينضموا للجولة الاختيارية .	ASW
ميهمش ، على أى حال ، لوسمحت خدنى لوسط المدينة الصينية . وأنا هحاول أكتشفها بنفسى .	ASW
فيه ناس جديدة هتتعين فى أبريل .	ASW
ياريت .	ASW
أتنين سكوتش وماية ، لو سمحت .	ASW
مين اللى بيلعب ؟	ASW
على الشمال ، لو سمحت .	ASW
السنه دى اللى من قدام واجعانى .	ASW
إيه آخر لعبة نزلت لسن خمستاشر سنة ؟	ASW
هنشوفك بكرة .	ASW
لا ، بس متشكر . أنا حاسس نفسى أحسن .	ASW
عندك عيش ؟	ASW
أنت كويس فى الكمان قد أية ؟	ASW
صاحب أتزحلق ووقع فى الحمام .	ASW
ممكن طفاية سجاير ؟	ASW
المسيحية أتمنعت والبلد كانت قريبة لبقية العالم .	ASW
عايز قد أيه ؟	ASW
كوكتيل جمبرى ليها ونفس الكلام ليا .	ASW
ممكن توقعلى هنا ؟ وأمضيه مبدئيآ هنا لو سمحت .	ASW
ده كان شرف عظيم ليا إني اجي وازورك في المكتب الرئيسي بتاعك والمناقشات الكبير ة دي معاك . الف شكر على تعاونك الطيب .	ASW
شخيرك مزعج .	ASW
أنا مش عاجبنى اللون رغم كل حاجة . ممكن أرجعه ؟	ASW
ممكن شوية فلفل ؟	ASW
انا أستاذ تاكاهاشى فى أوضة رقم خمسة أربعة تسعة . ممكن تبعتلي فوق أربع جزازات بيرة بادويسير ، لو سمحت ؟	ASW
ده سبعين دولار .	ASW
لو سمحت كلمني في الفندق بتاعي لما نلاقي الشنط بتاعتي .	ASW
كنت عايز تليفون يصحينى بكرة الصبح الساعة تمانية ونص ، لوسمحت .	ASW
أيوة ، بس ده كتير جدآ وأنا آصلآ أتمليت .	ASW
كنت عايز غسول فم .	ASW
أنا حاسس نفسى مش كويس .	ASW
أنت بتدى تخفيضات كبيرة ؟	ASW
طوكيو زيرو تلاتة أربع تسعات أربعة خمسة ستة سبعة .	ASW
ممكن تساعدنى ألاقى حديقة الحيوان ؟	ASW
ممكن تقولى أظبطه أزاى ؟	ASW
فى أى وقت جولة الأتوبيس هتخلص ؟	ASW
تعرف أزاى تستخدم التليفون ؟	ASW
طبعآ . أحنا عندينا شوية فواصل للكتب أمريكية أصلية رائعة .	ASW
موظف تليفون بيتكلم يابانى ، لوسمحت .	ASW
أحنا مهتمين قوى بالموضة .	ASW
ممكن تديني جرة ؟	ASW
دى عيادة إف ؟	ASW
أزيك ، أنسة ياماجوتشى ؟ الطرف التاني على الخط . مكالمتك اتقبلت . إتفضلى ، لوسمحتى .	ASW
أحنا هنوصل لوس أنجلوس إمتى ؟	ASW
أمشى على طول لمدة خمس دقايق ، وأحود شمال .	ASW
هو ده الطريق للشاطئ .	ASW
شاى الأعشاب بيساعد الجسم على التجديد .	ASW
دول مش معمولين فى اليابان ، مش كدة ؟	ASW
تمام . من هنا لوسمحت . أنا هوريك أوضتك .	ASW
أنا لازم أمشى من الفندق قبل الظهر .	ASW
أتنين همبورجر وأتنين قهوة ، لو سمحت . أنا عايز أخدهم برة .	ASW
ممكن أعتمد على الشنطتين دول ؟	ASW
أنا طلبت لحمة ، مش سمك . ممكن تغيرلى ده ؟	ASW
ولدي تعبان جداً .	ASW
عندي عسر في الهضم .	ASW
الجاكيت مش مقاسى .	ASW
أنا كنت عايز أقبل الأستاذ وليم .	ASW
دى كانت تشكيلة من سبع فيتامينات و معادن .	ASW
ممكن ترجعلى فلوس لما أرجع لليابان ؟	ASW
الطبق ده معمول من أية ؟	ASW
هو ده معمول فى أى بلد ؟	ASW
ممكن تعمله فى عشر دقايق ؟	ASW
أجيب من فين رمز المترو ؟	ASW
فيه عشرين عينة زيادة هتتبعتلك .	ASW
معتقدش أن ده ليا لإن بشرتى غالبآ جافة .	ASW
ممكن أخد جدول المواعيد ، لو سمحت ؟	ASW
تسعة وتسعين دولار فى الساعة لكل عيل .	ASW
معلش ، إحنا أتبعنا .	ASW
لازم يبقى هادي .	ASW
مفتاح الأوضة ، خمسة زيرو تلاتة ، لوسمحت .	ASW
فين محل الكوافير ؟	ASW
فى الساعة سبعة ، لو سمحت .	ASW
شنطتى باظت .	ASW
سياحة .	ASW
أنا جيت من أسبانيا .	ASW
أشحن ده بالجو لليابان ، لو سمحت .	ASW
الناس ودوده جدآ .	ASW
فين بوابة البوردنج للرحلة دى ؟	ASW
أحنا على أرتفاع أتناشر ألف قدم .	ASW
أول حاجة ، عايزين نشوف وال ستريت .	ASW
فين موقف الأتوبيس بتاع أكسفورد ؟	ASW
أنا هستنى لغاية ماالبلكون تفضى .	ASW
ممكن نشوف محافظ جلد ؟	ASW
ممكن تكتب عنوان التواصل بتاعك هنا ؟	ASW
لو سمحت قولى فين أقرب صيدلية هنا .	ASW
ودينى الفندق بتاعى ، لو سمحت . عنوان الفندق أهو .	ASW
أقفل السكة و أستنى شوية لو سمحت .	ASW
إنت عادة بتعمل ايه في البيت بعد العشا ؟	ASW
أكيد ، إنت عايز تلعب جولف إمتى ؟	ASW
هي هتبقى في االبيت على الساعة تلاتة .	ASW
اناعايز اكلم السفارة اليابانية .	ASW
اكتر شوية .	ASW
اتوبيس المعالم السياحية بيتحرك من فين ؟	ASW
إنت دفعت كام علشان تبت دول لليابان ؟	ASW
هو الين الياباني شغال ؟	ASW
إنت عندك الموستانج ؟	ASW
إحنا هنط من هنا ؟	ASW
أستاذ كاواي . إحنا عندينا طربيزة ليك . تعالى من هنا ، لو سمحت .	ASW
أكيد . إنزل السلالم على اليمين هناك هتشوف بعض الإتجاهات . بس إنت إمشي وراهم .	ASW
ممكن تنزليني عند فندق الهيلتون ، لو سمحت ؟	ASW
طربيزة لغير المدخنين ، لو سمحت .	ASW
ممكن تقولي قبل مانوصل لديرهام ؟	ASW
